Line number;Trip id;Departure node;Arrival node;Departure time;Arrival time;Distance (kilometers)
2;368;14;20;548;578;11.859
2;373;15;14;555;587;11.869
2;379;14;20;563;593;11.859
2;385;15;14;570;602;11.869
2;395;14;20;578;608;11.859
2;402;15;14;585;617;11.869
2;411;14;20;593;623;11.859
2;420;15;14;600;632;11.869
2;426;14;20;608;638;11.859
2;430;15;14;615;647;11.869
2;435;14;20;623;653;11.859
2;440;15;14;630;662;11.869
2;449;14;20;638;668;11.859
2;454;15;14;645;677;11.869
2;462;14;20;653;683;11.859
2;470;15;14;660;692;11.869
2;476;14;20;668;698;11.859
2;480;15;14;675;707;11.869
2;485;14;20;683;713;11.859
2;489;15;14;690;722;11.869
2;498;14;20;698;728;11.859
2;505;15;14;705;737;11.869
2;511;14;20;713;743;11.859
2;518;15;14;720;752;11.869
2;524;14;20;728;758;11.859
2;529;15;14;735;767;11.869
2;535;14;20;743;773;11.859
2;540;15;14;750;782;11.869
2;549;14;20;758;788;11.859
2;558;15;14;765;797;11.869
2;566;14;20;773;803;11.859
2;572;15;14;780;812;11.869
2;579;14;20;788;818;11.859
2;586;15;14;795;827;11.869
2;592;14;20;803;833;11.859
2;596;15;14;810;842;11.869
2;605;14;20;818;848;11.859
2;612;15;14;825;857;11.869
2;619;14;20;833;863;11.859
2;627;15;14;840;872;11.869
2;635;14;20;848;878;11.859
2;648;15;14;855;887;11.869
2;656;14;20;863;893;11.859
2;662;15;14;870;902;11.869
2;672;14;20;878;908;11.859
2;686;15;14;885;917;11.869
2;697;14;20;893;923;11.859
2;709;15;14;900;932;11.869
2;717;14;20;908;938;11.859
2;729;15;14;915;947;11.869
2;736;14;20;923;953;11.859
2;744;15;14;930;962;11.869
2;753;14;20;938;968;11.859
2;768;15;14;945;977;11.869
2;778;14;20;953;983;11.859
2;787;15;14;960;992;11.869
2;788;14;20;960;990;11.859
2;797;15;14;967;999;11.869
2;800;14;20;968;998;11.859
2;816;15;14;975;1007;11.869
2;817;14;20;975;1005;11.859
2;823;15;14;982;1014;11.869
2;826;14;20;983;1013;11.859
2;833;15;14;990;1022;11.869
2;834;14;20;990;1020;11.859
2;845;15;14;997;1029;11.869
2;848;14;20;998;1028;11.859
2;863;15;14;1005;1037;11.869
2;864;14;20;1005;1035;11.859
2;871;15;14;1012;1044;11.869
2;874;14;20;1013;1043;11.859
2;884;15;14;1020;1052;11.869
2;885;14;20;1020;1050;11.859
2;893;15;14;1027;1059;11.869
2;896;14;20;1028;1058;11.859
2;908;15;14;1035;1067;11.869
2;909;14;20;1035;1065;11.859
2;914;15;14;1042;1074;11.869
2;916;14;20;1043;1073;11.859
2;925;15;14;1050;1082;11.869
2;926;14;20;1050;1080;11.859
2;935;15;14;1057;1089;11.869
2;938;14;20;1058;1088;11.859
2;949;15;14;1065;1097;11.869
2;950;14;20;1065;1095;11.859
2;957;15;14;1072;1104;11.869
2;959;14;20;1073;1103;11.859
2;965;15;14;1080;1112;11.869
2;974;14;20;1088;1118;11.859
2;990;15;14;1110;1142;11.869
2;998;14;20;1118;1148;11.859
2;1017;15;14;1140;1172;11.869
2;1022;14;20;1148;1178;11.859
2;1035;15;14;1170;1202;11.869
2;1042;14;20;1178;1208;11.859
2;1058;15;14;1200;1232;11.869
2;1063;14;20;1208;1238;11.859
2;1073;15;14;1230;1262;11.869
2;1080;14;20;1238;1268;11.859
2;1092;15;14;1260;1292;11.869
2;1097;14;20;1268;1298;11.859
2;1107;15;14;1290;1322;11.869
2;1113;14;20;1298;1328;11.859
2;1122;15;14;1320;1352;11.869
2;1125;14;20;1328;1358;11.859
2;1134;15;14;1350;1382;11.869
2;1140;14;20;1358;1388;11.859
3;79;81;80;359;404;16.446
3;131;81;80;389;434;16.446
3;139;80;81;392;438;16.446
3;182;81;80;419;464;16.446
3;191;80;81;422;468;16.446
3;235;81;80;449;494;16.446
3;244;80;81;452;498;16.446
3;288;81;80;479;524;16.446
3;296;80;81;482;528;16.446
3;322;81;80;509;554;16.446
3;329;80;81;512;558;16.446
3;357;81;80;539;584;16.446
3;364;80;81;542;588;16.446
3;383;81;80;569;614;16.446
3;388;80;81;572;618;16.446
3;417;81;80;599;644;16.446
3;423;80;81;602;648;16.446
3;438;81;80;629;674;16.446
3;444;80;81;632;678;16.446
3;467;81;80;659;704;16.446
3;473;80;81;662;708;16.446
3;487;81;80;689;734;16.446
3;492;80;81;692;738;16.446
3;516;81;80;719;764;16.446
3;521;80;81;722;768;16.446
3;538;81;80;749;794;16.446
3;544;80;81;752;798;16.446
3;570;81;80;779;824;16.446
3;575;80;81;782;828;16.446
3;594;81;80;809;854;16.446
3;599;80;81;812;858;16.446
3;624;81;80;839;884;16.446
3;631;80;81;842;888;16.446
3;660;81;80;869;914;16.446
3;667;80;81;872;918;16.446
3;706;81;80;899;944;16.446
3;713;80;81;902;948;16.446
3;742;81;80;929;974;16.446
3;748;80;81;932;978;16.446
3;785;81;80;959;1004;16.446
3;792;80;81;962;1008;16.446
3;831;81;80;989;1034;16.446
3;839;80;81;992;1038;16.446
3;882;81;80;1019;1064;16.446
3;889;80;81;1022;1068;16.446
3;923;81;80;1049;1094;16.446
3;930;80;81;1052;1098;16.446
3;964;81;80;1079;1124;16.446
3;968;80;81;1082;1128;16.446
3;989;81;80;1109;1154;16.446
3;993;80;81;1112;1158;16.446
3;1015;81;80;1139;1184;16.446
3;1019;80;81;1142;1188;16.446
3;1034;81;80;1169;1214;16.446
3;1038;80;81;1172;1218;16.446
3;1056;81;80;1199;1244;16.446
3;1060;80;81;1202;1248;16.446
3;1072;81;80;1229;1274;16.446
3;1075;80;81;1232;1278;16.446
3;1091;81;80;1259;1304;16.446
3;1094;80;81;1262;1308;16.446
3;1106;81;80;1289;1334;16.446
3;1109;80;81;1292;1338;16.446
3;1121;81;80;1319;1364;16.446
3;1123;80;81;1322;1368;16.446
3;1133;81;80;1349;1394;16.446
3;1136;80;81;1352;1398;16.446
3;1150;81;80;1379;1424;16.446
3;1151;80;81;1382;1428;16.446
3;1157;81;80;1409;1454;16.446
3;1158;80;81;1412;1458;16.446
