Line number;Trip id;Departure node;Arrival node;Departure time;Arrival time;Distance (kilometers)
4;284;289;288;1080;1138;21.339
4;285;293;289;1090;1130;13.889
4;286;289;293;1065;1110;13.889
4;287;289;293;645;691;13.889
4;288;288;289;1422;1474;21.27
4;289;293;289;1420;1459;13.889
4;290;288;289;1392;1444;21.27
4;291;289;293;1400;1438;13.889
4;292;293;289;1390;1429;13.889
4;293;288;289;1362;1414;21.27
4;294;289;293;1370;1408;13.889
4;295;293;289;1360;1399;13.889
4;296;288;289;1332;1384;21.27
4;297;293;289;1330;1369;13.889
4;298;288;289;1302;1354;21.27
4;299;289;288;1292;1343;21.339
4;300;293;289;1300;1339;13.889
4;301;288;289;1272;1324;21.27
4;302;289;293;1277;1315;13.889
4;303;289;288;1262;1313;21.339
4;304;293;289;1270;1309;13.889
4;305;288;289;1242;1294;21.27
4;306;289;293;1247;1285;13.889
4;307;289;288;1232;1283;21.339
4;308;293;289;1240;1279;13.889
4;309;288;289;1212;1264;21.27
4;310;289;293;1217;1255;13.889
4;311;289;288;1202;1253;21.339
4;312;293;289;1210;1249;13.889
4;313;288;289;1182;1234;21.27
4;314;289;293;1187;1228;13.889
4;315;289;288;1172;1226;21.339
4;316;293;289;1180;1220;13.889
4;317;289;293;1157;1198;13.889
4;318;289;288;1142;1196;21.339
4;319;289;293;1127;1168;13.889
4;320;289;288;1112;1166;21.339
4;321;288;289;1091;1145;21.27
4;322;289;293;1097;1138;13.889
4;323;288;289;1061;1115;21.27
4;324;289;288;1050;1109;21.339
4;325;293;289;1062;1107;13.889
4;326;288;289;1033;1092;21.27
4;327;289;293;1035;1081;13.889
4;328;289;288;1020;1079;21.339
4;329;293;289;1032;1077;13.889
4;330;288;289;1003;1062;21.27
4;331;289;293;1005;1051;13.889
4;332;289;288;990;1051;21.339
4;333;293;289;1002;1047;13.889
4;334;288;289;972;1032;21.27
4;335;289;293;975;1021;13.889
4;336;289;288;960;1021;21.339
4;337;293;289;971;1017;13.889
4;338;288;289;942;1002;21.27
4;339;289;293;945;991;13.889
4;340;289;288;930;991;21.339
4;341;293;289;941;987;13.889
4;342;288;289;912;972;21.27
4;343;289;293;915;961;13.889
4;344;289;288;900;961;21.339
4;345;293;289;911;957;13.889
4;346;288;289;882;942;21.27
4;347;289;293;885;931;13.889
4;348;289;288;870;931;21.339
4;349;293;289;881;927;13.889
4;350;288;289;852;912;21.27
4;351;289;293;855;901;13.889
4;352;289;288;840;901;21.339
4;353;293;289;851;897;13.889
4;354;288;289;822;882;21.27
4;355;289;293;825;871;13.889
4;356;289;288;810;871;21.339
4;357;293;289;821;867;13.889
4;358;288;289;792;852;21.27
4;359;289;293;795;841;13.889
4;360;289;288;780;841;21.339
4;361;293;289;791;837;13.889
4;362;288;289;762;822;21.27
4;363;289;293;765;811;13.889
4;364;289;288;750;811;21.339
4;365;293;289;761;807;13.889
4;366;288;289;732;792;21.27
4;367;289;293;735;781;13.889
4;368;289;288;720;781;21.339
4;369;293;289;731;777;13.889
4;370;288;289;702;762;21.27
4;371;289;293;705;751;13.889
4;372;289;288;690;751;21.339
4;373;293;289;701;747;13.889
4;374;288;289;672;732;21.27
4;375;289;293;675;721;13.889
4;376;289;288;660;721;21.339
4;377;293;289;671;717;13.889
4;378;288;289;642;702;21.27
4;379;289;288;630;691;21.339
4;380;293;289;641;687;13.889
4;381;288;289;612;672;21.27
4;382;289;293;615;661;13.889
4;383;289;288;600;661;21.339
4;384;293;289;611;657;13.889
4;385;288;289;582;642;21.27
4;386;289;293;585;631;13.889
4;387;289;288;570;629;21.339
4;388;293;289;581;627;13.889
4;389;288;289;552;612;21.27
4;390;289;293;555;601;13.889
4;391;289;288;540;599;21.339
4;392;293;289;551;597;13.889
4;393;288;289;523;582;21.27
4;394;289;293;525;571;13.889
4;395;289;288;510;569;21.339
4;396;293;289;522;567;13.889
4;397;288;289;493;552;21.27
4;398;289;293;495;541;13.889
4;399;289;288;480;539;21.339
4;400;293;289;492;537;13.889
4;401;288;289;463;522;21.27
4;402;289;293;465;511;13.889
4;403;289;288;450;509;21.339
4;404;293;289;462;507;13.889
4;405;288;289;433;492;21.27
4;406;289;293;435;481;13.889
4;407;289;288;420;479;21.339
4;408;293;289;432;477;13.889
4;409;288;289;403;462;21.27
4;410;289;293;405;451;13.889
4;411;289;288;390;449;21.339
4;412;293;289;402;447;13.889
4;413;288;289;373;432;21.27
4;414;289;293;375;421;13.889
4;415;289;288;360;419;21.339
4;416;293;289;372;417;13.889
4;417;288;289;342;396;21.27
4;418;289;293;350;388;13.889
4;419;289;288;335;386;21.339
4;420;293;289;336;376;13.889
4;421;289;293;320;358;13.889
4;422;288;289;302;356;21.27
4;423;289;288;305;356;21.339
