Line number;Trip id;Departure node;Arrival node;Departure time;Arrival time;Distance (kilometers)
2;146;81;84;881;929;15.203
2;147;81;86;866;935;27.392
2;148;84;81;888;937;15.354
2;149;82;81;881;951;27.287
2;150;81;84;911;959;15.203
2;151;81;86;896;965;27.392
2;152;84;81;918;967;15.354
2;153;82;81;911;981;27.287
2;154;81;84;942;988;15.203
2;155;81;86;926;995;27.392
2;156;84;81;948;997;15.354
2;157;82;81;941;1011;27.287
2;158;81;84;972;1018;15.203
2;159;84;81;978;1027;15.354
2;160;82;81;971;1041;27.287
2;161;81;84;1002;1048;15.203
2;162;81;86;987;1054;27.392
2;163;84;81;1008;1055;15.354
2;164;82;81;1001;1069;27.287
2;165;81;84;1032;1078;15.203
2;166;81;86;1017;1084;27.392
2;167;84;81;1038;1085;15.354
2;168;81;84;1047;1093;15.613
2;169;82;81;1031;1099;27.287
2;170;81;84;1062;1108;15.203
2;171;84;81;1068;1115;15.354
2;172;84;81;1083;1129;14.945
2;173;81;84;1094;1136;15.203
2;174;81;86;1077;1144;27.392
2;175;82;81;1094;1160;27.287
2;176;84;81;1146;1190;14.945
2;177;81;86;1141;1200;27.392
2;178;84;81;1161;1206;15.354
2;179;81;84;1171;1210;15.613
2;180;82;81;1154;1220;27.287
2;181;84;81;1191;1236;15.354
2;182;84;81;1206;1250;14.945
2;183;81;86;1201;1260;27.392
2;184;84;81;1221;1266;15.354
2;185;81;84;1231;1270;15.613
2;186;82;81;1218;1276;27.287
2;187;81;84;1277;1315;15.203
2;188;84;81;1283;1322;15.354
2;189;81;84;1291;1330;15.613
2;190;82;81;1278;1336;27.287
2;191;84;81;1328;1366;14.945
2;192;81;84;1337;1375;15.203
2;193;84;81;1343;1382;15.354
2;194;81;84;1351;1390;15.613
2;195;84;81;1388;1426;14.945
2;196;81;84;1397;1435;15.203
2;197;81;86;1381;1440;27.392
2;198;84;81;1403;1442;15.354
2;199;81;86;1441;1500;27.392
2;200;84;81;588;635;15.354
2;201;81;84;612;658;15.203
2;202;81;86;597;664;27.392
2;203;84;81;618;665;15.354
2;204;81;86;627;694;27.392
2;205;81;86;657;724;27.392
2;206;84;81;678;725;15.354
2;207;82;81;671;739;27.287
2;208;81;86;687;754;27.392
2;209;82;81;701;769;27.287
2;210;82;81;731;799;27.287
2;211;82;81;761;829;27.287
2;212;81;86;957;1024;27.392
2;213;84;81;1101;1146;15.354
2;214;84;81;1131;1176;15.354
2;215;81;84;1157;1195;15.203
2;216;81;86;1261;1320;27.392
2;217;82;81;1338;1396;27.287
2;218;81;84;1411;1450;15.613
2;219;84;81;368;406;14.945
2;220;81;84;1111;1150;15.613
2;221;81;84;1127;1165;15.203
2;222;81;84;1187;1225;15.203
2;223;81;84;1217;1255;15.203
2;224;81;84;1247;1285;15.203
2;225;84;81;1253;1292;15.354
2;226;84;81;1268;1306;14.945
2;227;81;84;1307;1345;15.203
2;228;84;81;1313;1352;15.354
2;229;81;86;1321;1380;27.392
2;230;81;84;1367;1405;15.203
2;231;84;81;1373;1412;15.354
2;248;82;81;1398;1456;27.287
2;249;81;84;1427;1465;15.203
2;250;84;81;1433;1472;15.354
