Line number;Trip id;Departure node;Arrival node;Departure time;Arrival time;Distance (kilometers)
2;146;81;84;881;929;15.203
2;147;81;86;866;935;27.392
2;148;84;81;888;937;15.354
2;149;82;81;881;951;27.287
2;150;81;84;911;959;15.203
2;151;81;86;896;965;27.392
2;152;84;81;918;967;15.354
2;153;82;81;911;981;27.287
2;154;81;84;942;988;15.203
2;155;81;86;926;995;27.392
2;156;84;81;948;997;15.354
2;157;82;81;941;1011;27.287
2;158;81;84;972;1018;15.203
2;159;84;81;978;1027;15.354
2;160;82;81;971;1041;27.287
2;161;81;84;1002;1048;15.203
2;162;81;86;987;1054;27.392
2;163;84;81;1008;1055;15.354
2;164;82;81;1001;1069;27.287
2;165;81;84;1032;1078;15.203
2;166;81;86;1017;1084;27.392
2;167;84;81;1038;1085;15.354
2;168;81;84;1047;1093;15.613
2;169;82;81;1031;1099;27.287
2;170;81;84;1062;1108;15.203
2;171;84;81;1068;1115;15.354
2;172;84;81;1083;1129;14.945
2;173;81;84;1094;1136;15.203
2;174;81;86;1077;1144;27.392
2;175;82;81;1094;1160;27.287
2;176;84;81;1146;1190;14.945
2;177;81;86;1141;1200;27.392
2;178;84;81;1161;1206;15.354
2;179;81;84;1171;1210;15.613
2;180;82;81;1154;1220;27.287
2;181;84;81;1191;1236;15.354
2;182;84;81;1206;1250;14.945
2;183;81;86;1201;1260;27.392
2;184;84;81;1221;1266;15.354
2;185;81;84;1231;1270;15.613
2;186;82;81;1218;1276;27.287
2;187;81;84;1277;1315;15.203
2;188;84;81;1283;1322;15.354
2;189;81;84;1291;1330;15.613
2;190;82;81;1278;1336;27.287
2;191;84;81;1328;1366;14.945
2;192;81;84;1337;1375;15.203
2;193;84;81;1343;1382;15.354
2;194;81;84;1351;1390;15.613
2;195;84;81;1388;1426;14.945
2;196;81;84;1397;1435;15.203
2;197;81;86;1381;1440;27.392
2;198;84;81;1403;1442;15.354
2;199;81;86;1441;1500;27.392
2;200;84;81;588;635;15.354
2;201;81;84;612;658;15.203
2;202;81;86;597;664;27.392
2;203;84;81;618;665;15.354
2;204;81;86;627;694;27.392
2;205;81;86;657;724;27.392
2;206;84;81;678;725;15.354
2;207;82;81;671;739;27.287
2;208;81;86;687;754;27.392
2;209;82;81;701;769;27.287
2;210;82;81;731;799;27.287
2;211;82;81;761;829;27.287
2;212;81;86;957;1024;27.392
2;213;84;81;1101;1146;15.354
2;214;84;81;1131;1176;15.354
2;215;81;84;1157;1195;15.203
2;216;81;86;1261;1320;27.392
2;217;82;81;1338;1396;27.287
2;218;81;84;1411;1450;15.613
2;219;84;81;368;406;14.945
2;220;81;84;1111;1150;15.613
2;221;81;84;1127;1165;15.203
2;222;81;84;1187;1225;15.203
2;223;81;84;1217;1255;15.203
2;224;81;84;1247;1285;15.203
2;225;84;81;1253;1292;15.354
2;226;84;81;1268;1306;14.945
2;227;81;84;1307;1345;15.203
2;228;84;81;1313;1352;15.354
2;229;81;86;1321;1380;27.392
2;230;81;84;1367;1405;15.203
2;231;84;81;1373;1412;15.354
2;248;82;81;1398;1456;27.287
2;249;81;84;1427;1465;15.203
2;250;84;81;1433;1472;15.354
5;772;774;773;1440;1457;6.463
5;775;773;774;1417;1434;6.393
5;776;774;773;1380;1397;6.463
5;777;773;774;1357;1374;6.393
5;778;774;773;1320;1337;6.463
5;779;773;774;1297;1314;6.393
5;780;774;773;1260;1277;6.463
5;781;773;774;1237;1254;6.393
5;782;774;773;1200;1217;6.463
5;783;773;774;1177;1194;6.393
5;784;773;774;1447;1464;6.393
5;785;774;773;1410;1427;6.463
5;786;773;774;1387;1404;6.393
5;787;774;773;1350;1367;6.463
5;788;773;774;1327;1344;6.393
5;789;774;773;1290;1307;6.463
5;790;773;774;1267;1284;6.393
5;791;774;773;1230;1247;6.463
5;792;773;774;1207;1224;6.393
5;793;774;773;1170;1187;6.463
5;794;773;774;1147;1164;6.393
5;795;773;774;965;985;6.393
5;796;773;774;935;955;6.393
5;797;773;774;905;925;6.393
5;798;773;774;875;895;6.393
5;799;773;774;845;865;6.393
5;800;773;774;815;835;6.393
5;801;773;774;785;805;6.393
5;802;773;774;755;775;6.393
5;803;773;774;725;745;6.393
5;804;773;774;695;715;6.393
5;805;773;774;665;685;6.393
5;806;773;774;635;655;6.393
5;807;773;774;605;625;6.393
5;808;774;773;1455;1472;6.463
5;809;773;774;1432;1449;6.393
5;810;774;773;1425;1442;6.463
5;811;773;774;1402;1419;6.393
5;812;774;773;1395;1412;6.463
5;813;773;774;1372;1389;6.393
5;814;774;773;1365;1382;6.463
5;815;773;774;1342;1359;6.393
5;816;774;773;1335;1352;6.463
5;817;773;774;1312;1329;6.393
5;818;774;773;1305;1322;6.463
5;819;773;774;1282;1299;6.393
5;820;774;773;1275;1292;6.463
5;821;773;774;1252;1269;6.393
5;822;774;773;1245;1262;6.463
5;823;773;774;1222;1239;6.393
5;824;774;773;1215;1232;6.463
5;825;773;774;1192;1209;6.393
5;826;774;773;1185;1202;6.463
5;827;773;774;1162;1179;6.393
5;828;774;773;1155;1176;6.463
5;829;774;773;1140;1161;6.463
5;830;773;774;1132;1149;6.393
5;831;774;773;1125;1146;6.463
5;832;773;774;1115;1135;6.393
5;833;774;773;1110;1131;6.463
5;834;773;774;1100;1120;6.393
5;835;774;773;1095;1116;6.463
5;836;773;774;1085;1105;6.393
5;837;774;773;1080;1101;6.463
5;838;773;774;1070;1090;6.393
5;839;774;773;1065;1086;6.463
5;840;773;774;1055;1075;6.393
5;841;774;773;1050;1071;6.463
5;842;773;774;1040;1060;6.393
5;843;774;773;1035;1056;6.463
5;844;773;774;1025;1045;6.393
5;845;774;773;1020;1041;6.463
5;846;773;774;1010;1030;6.393
5;847;774;773;1005;1026;6.463
5;848;773;774;995;1015;6.393
5;849;774;773;990;1011;6.463
5;850;773;774;980;1000;6.393
5;851;774;773;975;996;6.463
5;852;774;773;960;981;6.463
5;853;773;774;950;970;6.393
5;854;774;773;945;966;6.463
5;855;774;773;930;951;6.463
5;856;773;774;920;940;6.393
5;857;774;773;915;936;6.463
5;858;774;773;900;921;6.463
5;859;773;774;890;910;6.393
5;860;774;773;885;906;6.463
5;861;774;773;870;891;6.463
5;862;773;774;860;880;6.393
5;863;774;773;855;876;6.463
5;864;774;773;840;861;6.463
5;865;773;774;830;850;6.393
5;866;774;773;825;846;6.463
5;867;774;773;810;831;6.463
5;868;773;774;800;820;6.393
5;869;774;773;795;816;6.463
5;870;774;773;780;801;6.463
5;871;773;774;770;790;6.393
5;872;774;773;765;786;6.463
5;873;774;773;750;771;6.463
5;874;773;774;740;760;6.393
5;875;774;773;735;756;6.463
5;876;774;773;720;741;6.463
5;877;773;774;710;730;6.393
5;878;774;773;705;726;6.463
5;879;774;773;690;711;6.463
5;880;773;774;680;700;6.393
5;881;774;773;675;696;6.463
5;882;774;773;660;681;6.463
5;883;773;774;650;670;6.393
5;884;774;773;645;666;6.463
5;885;774;773;630;651;6.463
5;886;773;774;620;640;6.393
5;887;774;773;615;636;6.463
5;888;774;773;600;621;6.463
5;889;773;774;590;610;6.393
5;890;774;773;585;606;6.463
5;891;773;774;575;595;6.393
5;892;774;773;570;591;6.463
5;893;773;774;560;580;6.393
5;894;774;773;555;576;6.463
5;895;773;774;545;565;6.393
5;896;774;773;540;561;6.463
5;897;773;774;530;550;6.393
5;898;774;773;525;546;6.463
5;899;773;774;515;535;6.393
5;900;774;773;510;531;6.463
5;901;773;774;500;520;6.393
5;902;774;773;495;516;6.463
5;903;773;774;485;505;6.393
5;904;774;773;480;501;6.463
5;905;773;774;470;490;6.393
5;906;774;773;465;486;6.463
5;907;773;774;455;475;6.393
5;908;774;773;450;471;6.463
5;909;773;774;440;460;6.393
5;910;774;773;435;456;6.463
5;911;773;774;425;445;6.393
5;912;774;773;420;441;6.463
5;913;773;774;410;430;6.393
5;914;774;773;405;426;6.463
5;915;773;774;395;415;6.393
5;916;774;773;390;411;6.463
5;917;773;774;380;400;6.393
5;918;774;773;375;396;6.463
5;919;773;774;365;385;6.393
5;920;774;773;360;381;6.463
5;921;773;774;352;369;6.393
5;922;774;773;345;362;6.463
5;923;773;774;337;354;6.393
5;924;774;773;330;347;6.463
5;925;773;774;324;341;6.393
5;926;774;773;318;335;6.463
6;345;84;346;396;439;17.2
6;347;84;346;426;469;17.2
6;348;84;346;456;499;17.2
6;349;84;346;486;529;17.2
6;927;84;346;1449;1484;17.2
6;928;930;929;1427;1462;16.147
6;931;346;84;1420;1456;17.498
6;932;84;346;1419;1454;17.2
6;933;929;930;1413;1449;16.118
6;934;930;929;1397;1432;16.147
6;935;346;84;1390;1426;17.498
6;936;84;346;1389;1424;17.2
6;937;929;930;1383;1419;16.118
6;938;930;929;1367;1402;16.147
6;939;346;84;1360;1396;17.498
6;940;84;346;1359;1394;17.2
6;941;929;930;1353;1389;16.118
6;942;930;929;1337;1372;16.147
6;943;346;84;1330;1366;17.498
6;944;84;346;1329;1364;17.2
6;945;929;930;1323;1359;16.118
6;946;930;929;1307;1342;16.147
6;947;346;84;1300;1336;17.498
6;948;84;346;1299;1334;17.2
6;949;929;930;1293;1329;16.118
6;950;930;929;1277;1312;16.147
6;951;346;84;1270;1306;17.498
6;952;84;346;1269;1304;17.2
6;953;929;930;1263;1299;16.118
6;954;930;929;1247;1282;16.147
6;955;346;84;1240;1276;17.498
6;956;84;346;1239;1274;17.2
6;957;929;930;1233;1269;16.118
6;958;930;929;1217;1252;16.147
6;959;346;84;1210;1246;17.498
6;960;84;346;1209;1244;17.2
6;961;929;930;1203;1239;16.118
6;962;930;929;1187;1222;16.147
6;963;929;930;1173;1211;16.118
6;964;346;84;1150;1187;17.498
6;965;929;930;1143;1181;16.118
6;966;84;346;1178;1215;17.2
6;967;930;929;1156;1193;16.147
6;968;84;346;1118;1155;17.2
6;969;346;84;1180;1217;17.498
6;970;84;346;1148;1185;17.2
6;971;930;929;1126;1163;16.147
6;972;346;84;1119;1158;17.498
6;973;929;930;1112;1152;16.118
6;974;930;929;1096;1133;16.147
6;975;84;346;1087;1129;17.2
6;976;346;84;1089;1128;17.498
6;977;929;930;1085;1128;16.118
6;978;930;929;1063;1106;16.147
6;979;346;84;1062;1104;17.498
6;980;84;346;1057;1099;17.2
6;981;929;930;1055;1098;16.118
6;982;930;929;1033;1076;16.147
6;983;346;84;1032;1074;17.498
6;984;84;346;1027;1069;17.2
6;985;929;930;1025;1068;16.118
6;986;930;929;1003;1046;16.147
6;987;346;84;1002;1044;17.498
6;988;84;346;997;1039;17.2
6;989;929;930;995;1040;16.118
6;990;930;929;971;1018;16.147
6;991;346;84;971;1014;17.498
6;992;84;346;967;1012;17.2
6;993;929;930;965;1010;16.118
6;994;930;929;941;988;16.147
6;995;346;84;941;984;17.498
6;996;84;346;937;982;17.2
6;997;929;930;935;980;16.118
6;998;930;929;911;958;16.147
6;999;346;84;911;954;17.498
6;1000;84;346;907;952;17.2
6;1001;929;930;905;950;16.118
6;1002;930;929;881;928;16.147
6;1003;346;84;881;924;17.498
6;1004;84;346;877;922;17.2
6;1005;929;930;875;920;16.118
6;1006;930;929;851;898;16.147
6;1007;346;84;851;894;17.498
6;1008;84;346;847;892;17.2
6;1009;929;930;845;890;16.118
6;1010;930;929;823;866;16.147
6;1011;346;84;821;864;17.498
6;1012;84;346;817;862;17.2
6;1013;929;930;815;860;16.118
6;1014;930;929;793;836;16.147
6;1015;346;84;792;834;17.498
6;1016;84;346;787;829;17.2
6;1017;929;930;785;828;16.118
6;1018;930;929;763;806;16.147
6;1019;346;84;762;804;17.498
6;1020;84;346;757;799;17.2
6;1021;929;930;755;798;16.118
6;1022;930;929;733;776;16.147
6;1023;346;84;732;774;17.498
6;1024;84;346;727;769;17.2
6;1025;929;930;725;768;16.118
6;1026;930;929;703;746;16.147
6;1027;346;84;702;744;17.498
6;1028;84;346;697;739;17.2
6;1029;929;930;695;738;16.118
6;1030;930;929;673;716;16.147
6;1031;346;84;672;714;17.498
6;1032;84;346;667;709;17.2
6;1033;929;930;665;708;16.118
6;1034;930;929;643;686;16.147
6;1035;346;84;642;684;17.498
6;1036;84;346;637;679;17.2
6;1037;929;930;635;678;16.118
6;1038;930;929;613;656;16.147
6;1039;346;84;612;654;17.498
6;1040;84;346;607;649;17.2
6;1041;929;930;605;648;16.118
6;1042;930;929;583;626;16.147
6;1043;346;84;582;624;17.498
6;1044;84;346;577;619;17.2
6;1045;929;930;575;618;16.118
6;1046;930;929;553;596;16.147
6;1047;346;84;552;594;17.498
6;1048;84;346;547;589;17.2
6;1049;929;930;545;588;16.118
6;1050;930;929;523;566;16.147
6;1051;346;84;522;564;17.498
6;1052;84;346;517;559;17.2
6;1053;929;930;515;558;16.118
6;1054;930;929;493;536;16.147
6;1055;346;84;492;534;17.498
6;1056;929;930;485;530;16.118
6;1057;930;929;461;506;16.147
6;1058;346;84;461;504;17.498
6;1059;929;930;455;500;16.118
6;1060;930;929;431;476;16.147
6;1061;346;84;431;474;17.498
6;1062;929;930;425;470;16.118
6;1063;930;929;401;446;16.147
6;1064;346;84;402;444;17.498
6;1065;929;930;395;438;16.118
6;1066;930;929;373;416;16.147
6;1067;346;84;372;414;17.498
6;1068;84;346;367;409;17.2
6;1069;929;930;367;405;16.118
6;1070;930;929;346;383;16.147
6;1071;346;84;340;377;17.498
6;1072;84;346;338;375;17.2
6;1073;930;929;317;352;16.147
6;1074;346;84;310;346;17.498
11;292;294;293;617;689;28.894
11;295;294;293;797;869;28.894
11;296;294;293;857;929;28.894
11;297;294;293;917;989;28.894
11;298;294;293;1287;1349;28.894
11;299;294;293;322;384;28.894
11;303;294;293;1407;1469;28.894
11;304;294;293;377;449;28.894
11;305;294;293;437;509;28.894
11;306;294;293;677;749;28.894
11;307;294;293;497;569;28.894
11;308;294;293;557;629;28.894
11;309;294;293;737;809;28.894
11;310;294;293;977;1049;28.894
11;311;294;293;1042;1114;28.894
11;312;294;293;1166;1231;28.894
11;313;294;293;527;604;34.757
11;314;294;293;587;653;27.381
11;315;294;293;407;484;34.757
11;316;294;293;467;533;27.381
11;317;294;293;347;424;34.757
11;318;294;293;647;724;34.757
11;319;294;293;707;773;27.381
11;320;294;293;1102;1179;34.757
11;321;294;293;947;1024;34.757
11;322;294;293;1007;1084;34.757
11;323;294;293;297;354;27.381
11;324;294;293;1226;1297;34.757
11;325;294;293;1347;1415;34.757
11;326;294;293;887;964;34.757
11;327;294;293;827;904;34.757
11;328;294;293;767;844;34.757
11;329;293;294;538;608;28.615
11;330;293;294;598;668;28.615
11;331;293;294;478;548;28.615
11;332;293;294;778;848;28.615
11;333;293;294;838;908;28.615
11;334;293;294;658;728;28.615
11;335;293;294;718;788;28.615
11;336;293;294;958;1028;28.615
11;337;293;294;1018;1088;28.615
11;338;293;294;898;968;28.615
11;339;293;294;361;428;28.615
11;340;293;294;1436;1503;28.615
11;341;293;294;1316;1383;28.615
11;342;293;294;1196;1263;28.615
11;343;293;294;418;488;28.615
11;344;293;294;1067;1143;34.505
11;350;293;294;862;938;34.505
11;351;293;294;922;998;34.505
11;352;293;294;982;1058;34.505
11;353;293;294;813;878;27.102
11;354;293;294;573;638;27.102
11;355;293;294;622;698;34.505
11;356;293;294;693;758;27.102
11;357;293;294;742;818;34.505
11;358;293;294;382;458;34.505
11;359;293;294;442;518;34.505
11;360;293;294;502;578;34.505
11;361;293;294;1370;1443;34.505
11;362;293;294;1130;1203;34.505
11;363;293;294;1250;1323;34.505
11;364;293;294;326;388;27.102
12;365;367;366;1382;1446;28.347
12;368;366;367;1368;1428;28.279
12;369;370;367;1299;1368;35.242
12;371;367;366;1262;1326;28.347
12;372;367;370;1202;1275;35.217
12;373;367;370;1082;1155;35.217
12;374;367;370;808;890;35.217
12;375;367;366;718;791;28.347
12;376;370;367;707;788;35.242
12;377;367;370;688;770;35.217
12;378;367;370;628;710;35.217
12;379;366;367;627;698;28.279
12;380;367;370;568;650;35.217
12;381;370;367;1419;1488;35.242
12;382;367;370;1322;1395;35.217
12;383;366;367;1248;1308;28.279
12;384;370;367;1178;1249;35.242
12;385;367;366;1142;1206;28.347
12;386;366;367;1127;1189;28.279
12;387;370;367;1058;1129;35.242
12;388;367;366;1053;1117;28.347
12;389;367;366;1021;1088;28.347
12;390;370;367;1014;1085;35.242
12;391;367;370;986;1069;35.217
12;392;366;367;986;1060;28.279
12;393;367;366;956;1030;28.347
12;394;370;367;946;1030;35.242
12;395;367;370;926;1009;35.217
12;396;366;367;926;1000;28.279
12;397;367;366;896;970;28.347
12;398;370;367;886;970;35.242
12;399;367;370;866;949;35.217
12;400;366;367;866;940;28.279
12;401;367;366;836;910;28.347
12;402;370;367;826;910;35.242
12;403;366;367;806;880;28.279
12;404;367;366;778;851;28.347
12;405;370;367;766;850;35.242
12;406;367;370;748;830;35.217
12;407;366;367;747;818;28.279
12;408;366;367;687;758;28.279
12;409;367;366;658;731;28.347
12;410;370;367;647;728;35.242
12;411;367;366;598;671;28.347
12;412;370;367;587;668;35.242
12;413;366;367;567;638;28.279
12;414;367;366;538;611;28.347
12;415;370;367;527;608;35.242
12;416;367;370;508;590;35.217
12;417;366;367;507;578;28.279
12;418;367;366;478;551;28.347
12;419;370;367;466;549;35.242
12;420;367;370;448;530;35.217
12;421;366;367;446;519;28.279
12;422;367;366;418;491;28.347
12;423;370;367;406;489;35.242
12;424;366;367;387;458;28.279
12;425;367;370;371;453;35.217
12;426;370;367;316;385;35.242
12;427;367;366;316;380;28.347
12;570;366;367;357;428;28.279
13;438;440;439;902;946;13.511
13;441;439;440;838;880;13.621
13;442;440;439;782;826;13.511
13;443;439;440;718;760;13.621
13;444;440;439;662;706;13.511
13;446;439;440;598;640;13.621
13;448;439;440;1411;1448;13.621
13;449;440;439;1413;1450;13.511
13;450;439;440;1351;1388;13.621
13;451;440;439;1353;1390;13.511
13;452;439;440;1291;1328;13.621
13;453;440;439;1293;1330;13.511
13;454;439;440;1231;1268;13.621
13;455;440;439;1233;1270;13.511
13;456;439;440;1171;1208;13.621
13;457;440;439;1173;1210;13.511
13;458;439;440;1108;1150;13.621
13;459;440;439;1113;1150;13.511
13;460;439;440;1048;1090;13.621
13;461;440;439;1055;1092;13.511
13;462;439;440;1018;1060;13.621
13;463;440;439;1022;1066;13.511
13;464;439;440;988;1030;13.621
13;465;440;439;992;1036;13.511
13;466;439;440;958;1000;13.621
13;467;440;439;962;1006;13.511
13;468;439;440;928;970;13.621
13;469;440;439;932;976;13.511
13;470;439;440;898;940;13.621
13;471;439;440;868;910;13.621
13;472;440;439;872;916;13.511
13;474;440;439;842;886;13.511
13;475;439;440;808;850;13.621
13;476;440;439;812;856;13.511
13;477;439;440;778;820;13.621
13;478;439;440;748;790;13.621
13;479;440;439;752;796;13.511
13;480;440;439;722;766;13.511
13;482;439;440;688;730;13.621
13;483;440;439;692;736;13.511
13;484;439;440;658;700;13.621
13;485;439;440;628;670;13.621
13;486;440;439;632;676;13.511
13;487;440;439;602;646;13.511
13;488;439;440;568;610;13.621
13;489;440;439;572;616;13.511
13;490;439;440;538;580;13.621
13;491;440;439;542;586;13.511
13;492;439;440;508;550;13.621
13;493;440;439;512;556;13.511
13;494;439;440;478;520;13.621
13;495;440;439;482;526;13.511
13;496;439;440;448;490;13.621
13;497;440;439;452;496;13.511
13;498;439;440;418;460;13.621
13;499;440;439;422;466;13.511
13;500;439;440;388;430;13.621
13;501;440;439;392;436;13.511
13;502;439;440;361;400;13.621
13;503;440;439;362;406;13.511
13;504;440;439;333;370;13.511
13;505;439;440;322;359;13.621
16;507;508;370;1376;1450;37.852
16;509;510;508;1300;1366;31.068
16;511;508;510;1195;1264;30.99
16;512;508;510;1436;1501;30.99
16;513;510;508;1420;1484;31.068
16;514;370;508;1349;1424;37.95
16;515;508;510;1315;1384;30.99
16;516;508;370;1255;1333;37.852
16;517;370;508;1229;1306;37.95
16;518;510;508;1177;1247;31.068
16;519;508;370;1135;1213;37.852
16;520;370;508;1106;1187;37.95
16;521;508;510;1070;1147;30.99
16;522;510;508;1053;1128;31.068
16;523;508;370;1019;1106;37.852
16;524;508;510;989;1066;30.99
16;525;370;508;981;1069;37.95
16;526;508;370;959;1046;37.852
16;527;510;508;955;1032;31.068
16;528;508;510;930;1009;30.99
16;529;370;508;914;1002;37.95
16;530;508;370;900;989;37.852
16;531;510;508;895;972;31.068
16;532;508;510;870;949;30.99
16;533;370;508;854;942;37.95
16;534;508;370;840;929;37.852
16;535;510;508;835;912;31.068
16;536;508;510;809;886;30.99
16;537;370;508;794;882;37.95
16;538;508;370;779;866;37.852
16;539;510;508;775;852;31.068
16;540;508;510;749;826;30.99
16;541;370;508;734;822;37.95
16;542;508;370;719;806;37.852
16;543;510;508;715;792;31.068
