Line number;Trip id;Departure node;Arrival node;Departure time;Arrival time;Distance (kilometers)
22;653;638;638;940;1018;24.731
22;654;638;638;915;995;24.734
22;655;638;638;880;958;24.731
22;656;638;638;855;935;24.734
22;657;638;638;820;898;24.731
22;658;638;638;760;838;24.731
22;659;638;638;735;815;24.734
22;660;638;638;700;778;24.731
22;661;638;638;640;718;24.731
22;662;638;638;580;658;24.731
22;663;638;638;555;635;24.734
22;664;638;638;520;598;24.731
22;665;638;638;495;575;24.734
22;666;638;638;460;538;24.731
22;667;638;638;435;515;24.734
22;668;638;638;400;478;24.731
22;669;638;638;375;455;24.734
23;670;638;671;1430;1443;3.222
23;672;671;638;1410;1423;3.375
23;673;638;671;1390;1403;3.222
23;674;671;638;1350;1363;3.375
23;675;638;671;1330;1343;3.222
23;676;671;638;1290;1303;3.375
23;677;638;671;1270;1283;3.222
23;678;671;638;1230;1243;3.375
23;679;638;671;1210;1223;3.222
23;680;671;638;1170;1183;3.375
23;681;638;671;1150;1163;3.222
23;682;671;638;1110;1123;3.375
23;683;638;671;1090;1103;3.222
23;684;671;638;900;915;3.375
23;685;671;638;870;885;3.375
23;686;671;638;840;855;3.375
23;687;671;638;810;825;3.375
23;688;671;638;780;795;3.375
23;689;671;638;750;765;3.375
23;690;671;638;720;735;3.375
23;691;671;638;690;705;3.375
23;692;671;638;660;675;3.375
23;693;671;638;630;645;3.375
23;694;671;638;600;615;3.375
23;695;671;638;570;585;3.375
23;696;671;638;1080;1093;3.375
23;697;638;671;1058;1073;3.222
23;698;671;638;1050;1065;3.375
23;699;638;671;1028;1043;3.222
23;700;671;638;1020;1035;3.375
23;701;638;671;998;1013;3.222
23;702;671;638;990;1005;3.375
23;703;638;671;968;983;3.222
23;704;671;638;960;975;3.375
23;705;638;671;938;953;3.222
23;706;671;638;930;945;3.375
23;707;638;671;908;923;3.222
23;708;638;671;878;893;3.222
23;709;638;671;848;863;3.222
23;710;638;671;818;833;3.222
23;711;638;671;788;803;3.222
23;712;638;671;758;773;3.222
23;713;638;671;728;743;3.222
23;714;638;671;698;713;3.222
23;715;638;671;668;683;3.222
23;716;638;671;638;653;3.222
23;717;638;671;608;623;3.222
23;718;638;671;578;593;3.222
23;719;638;671;548;563;3.222
23;720;671;638;540;555;3.375
23;721;638;671;518;533;3.222
23;722;671;638;510;525;3.375
23;723;638;671;488;503;3.222
23;724;671;638;480;495;3.375
23;725;638;671;458;473;3.222
23;726;671;638;450;465;3.375
23;727;638;671;428;443;3.222
23;728;671;638;420;435;3.375
23;729;638;671;398;413;3.222
23;730;671;638;380;395;3.375
23;731;638;671;360;375;3.222
23;732;671;638;335;348;3.375
31;733;734;638;1355;1372;8.545
31;735;638;734;1330;1347;8.608
31;736;734;638;1310;1327;8.545
31;737;638;734;1285;1302;8.608
31;738;734;638;1265;1282;8.545
31;739;638;734;1240;1257;8.608
31;740;734;638;1220;1237;8.545
31;741;638;734;1195;1212;8.608
31;742;734;638;1175;1192;8.545
31;743;638;734;1150;1167;8.608
31;744;734;638;1130;1147;8.545
31;745;638;734;1105;1122;8.608
31;746;734;638;1085;1102;8.545
31;747;638;734;1060;1077;8.608
31;748;734;638;1040;1059;8.545
31;749;638;734;1015;1032;8.608
31;750;734;638;995;1014;8.545
31;751;638;734;970;987;8.608
31;752;734;638;950;969;8.545
31;753;638;734;925;942;8.608
31;754;734;638;905;924;8.545
31;755;638;734;880;897;8.608
31;756;734;638;860;877;8.545
31;757;638;734;835;852;8.608
31;758;734;638;815;832;8.545
31;759;638;734;790;807;8.608
31;760;734;638;770;787;8.545
31;761;638;734;745;762;8.608
31;762;734;638;725;742;8.545
31;763;638;734;700;717;8.608
31;764;734;638;680;697;8.545
31;765;638;734;655;672;8.608
31;766;734;638;635;652;8.545
31;767;638;734;610;627;8.608
31;768;734;638;590;607;8.545
31;769;638;734;565;582;8.608
31;770;734;638;545;562;8.545
31;771;638;734;520;537;8.608
